DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,L_MEASURE:Measure,L_POSITION:Balance sheet position,L_INSTR:Type of instruments,L_DENOM:Currency denomination,L_CURR_TYPE:Currency type of reporting country,L_PARENT_CTY:Parent country,L_REP_BANK_TYPE:Type of reporting institutions,L_REP_CTY:Reporting country,L_CP_SECTOR:Counterparty sector,L_CP_COUNTRY:Counterparty country,L_POS_TYPE:Position type,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2013,F:Free,,A:Normal value,-237.412
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2013,F:Free,,A:Normal value,-12.94
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2014,F:Free,,A:Normal value,-10933.647
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2014,F:Free,,A:Normal value,11466.515
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2014,F:Free,,A:Normal value,-1045.386
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2014,F:Free,,A:Normal value,1630.954
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2015,F:Free,,A:Normal value,-1664.527
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2015,F:Free,,A:Normal value,-5033.394
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2015,F:Free,,A:Normal value,124.967
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2015,F:Free,,A:Normal value,1708.648
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2016,F:Free,,A:Normal value,-1556.683
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2016,F:Free,,A:Normal value,-1330.37
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2016,F:Free,,A:Normal value,-700.912
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2016,F:Free,,A:Normal value,2013.645
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2017,F:Free,,A:Normal value,-322.905
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2017,F:Free,,A:Normal value,-3016.821
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2017,F:Free,,A:Normal value,2.604
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2017,F:Free,,A:Normal value,-964.08
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2018,F:Free,,A:Normal value,149.95
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2018,F:Free,,A:Normal value,-6.467
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2018,F:Free,,A:Normal value,-74.305
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2018,F:Free,,A:Normal value,90.849
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2019,F:Free,,A:Normal value,-68.422
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2019,F:Free,,A:Normal value,-11.925
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2019,F:Free,,A:Normal value,1.177
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2019,F:Free,,A:Normal value,-10.514
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2020,F:Free,,A:Normal value,18.466
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2020,F:Free,,A:Normal value,-5.151
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2020,F:Free,,A:Normal value,-9.797
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2020,F:Free,,A:Normal value,86.247
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2021,F:Free,,A:Normal value,-6.833
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2021,F:Free,,A:Normal value,13.509
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2021,F:Free,,A:Normal value,-5.098
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,12/31/2021,F:Free,,A:Normal value,24.714
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,3/31/2022,F:Free,,A:Normal value,-76.012
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,6/30/2022,F:Free,,A:Normal value,75.338
"BIS,WS_LBS_D_PUB,1.0",Q.F.C.A.TO1.F.NL.A.5A.I.5J.R,Q:Quarterly,F:FX and break adjusted change (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),NL:Netherlands,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"I:Banks, related offices",5J:All countries (total),R:Local,US dollar,Millions,9/30/2022,F:Free,,A:Normal value,22.55
